timestamp,phase,msgr_recv_bytes_rate,msgr_send_bytes_rate,msgr_recv_messages_rate,msgr_send_messages_rate,mds_request_rate,mds_reply_rate,objecter_send_bytes_rate,objecter_ops_rate,mds_reply_latency_s,getattr_latency_s,mkdir_latency_s,mds_journal_latency_s,objecter_op_latency_s,mds_rss_bytes,mds_heap_bytes,sessions_open,msgr_recv_bytes_rate_ewm,msgr_recv_bytes_rate_resid,msgr_send_bytes_rate_ewm,msgr_send_bytes_rate_resid,msgr_recv_messages_rate_ewm,msgr_recv_messages_rate_resid,msgr_send_messages_rate_ewm,msgr_send_messages_rate_resid,mds_request_rate_ewm,mds_request_rate_resid,mds_reply_rate_ewm,mds_reply_rate_resid,objecter_send_bytes_rate_ewm,objecter_send_bytes_rate_resid,objecter_ops_rate_ewm,objecter_ops_rate_resid,mds_reply_latency_s_ewm,mds_reply_latency_s_resid,getattr_latency_s_ewm,getattr_latency_s_resid,mkdir_latency_s_ewm,mkdir_latency_s_resid,mds_journal_latency_s_ewm,mds_journal_latency_s_resid,objecter_op_latency_s_ewm,objecter_op_latency_s_resid,mds_rss_bytes_ewm,mds_rss_bytes_resid,mds_heap_bytes_ewm,mds_heap_bytes_resid,sessions_open_ewm,sessions_open_resid,iforest_score,z_anom_count,z_norm,iforest_norm,hybrid_score,z_msgr_recv_bytes_rate_resid,z_msgr_send_bytes_rate_resid,z_msgr_recv_messages_rate_resid,z_msgr_send_messages_rate_resid,z_mds_request_rate_resid,z_mds_reply_rate_resid,z_objecter_send_bytes_rate_resid,z_objecter_ops_rate_resid,z_mds_reply_latency_s_resid,z_getattr_latency_s_resid,z_mkdir_latency_s_resid,z_mds_journal_latency_s_resid,z_objecter_op_latency_s_resid,z_mds_rss_bytes_resid,z_mds_heap_bytes_resid,z_sessions_open_resid,z_max_abs
2025-11-04 11:53:09+00:00,base,1043.2,651.8,2.5,0.6,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139220,348160000,2,857.904314867187,185.295685132813,838.1924851786822,-186.39248517868225,2.028417618176674,0.471582381823326,0.5805296645368673,0.019470335463132704,0.0,0.0,0.0,0.0,2.0924449063196056,-2.0924449063196056,0.0006323656008646644,-0.0006323656008646644,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.775910144361034,-6.31536103368191e-06,0.4720288906265922,1.537340782453711e-08,139219.99999593332,4.0666782297194e-06,348160000.0,0.0,2.0,0.0,-0.1942278096062427,0,0.0,0.019765665297760898,0.007906266119104359,,,,,,,-0.014056500573352263,-0.020420100949127194,,,,0.18410963778637665,-0.10805450732313107,-0.33719971532504994,-0.15977664785937293,,0.33719971532504994
2025-11-04 11:53:09+00:00,base,,,,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139220,348160000,2,857.904314867187,,838.1924851786822,,2.028417618176674,,0.5805296645368673,,0.0,,0.0,,2.0924449063196056,,0.0006323656008646644,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759089961135732,-5.167113573012472e-06,0.47202889342175725,1.2578242780669768e-08,139219.9999966727,3.3272954169660807e-06,348160000.0,0.0,2.0,0.0,-0.20145187482260074,0,0.0,0.004693801061280592,0.0018775204245122367,,,,,,,,,,,,0.18487972716707865,-0.1081455858495818,-0.33719973527722624,-0.15977664785937293,,0.33719973527722624
2025-11-04 11:53:09+00:00,base,,,,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139220,348160000,2,857.904314867187,,838.1924851786822,,2.028417618176674,,0.5805296645368673,,0.0,,0.0,,2.0924449063196056,,0.0006323656008646644,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.775908056638378,-4.227638377596321e-06,0.4720288957087104,1.0291289598285402e-08,139219.99999727766,2.722343197092414e-06,348160000.0,0.0,2.0,0.0,-0.20145187482260074,0,0.0,0.004693801061280592,0.0018775204245122367,,,,,,,,,,,,0.18550980029696054,-0.10822010464279952,-0.33719975160180554,-0.15977664785937293,,0.33719975160180554
2025-11-04 11:53:20+00:00,base,972.3636363636364,545.0909090909091,2.3636363636363638,0.5454545454545454,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139220,348160000,2,886.4307369085267,85.93289945510969,765.143482693367,-220.05257360245787,2.1119633817206958,0.251672981915668,0.571787976773817,-0.026333431319271572,0.0,0.0,0.0,0.0,1.5709498833233702,-1.5709498833233702,0.0004747626395781054,-0.0004747626395781054,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759072879768545,-3.4589768542758748e-06,0.47202889757985395,8.420146080378998e-09,139219.99999777263,2.227374352514744e-06,348160000.0,0.0,2.0,0.0,-0.19521718262555415,0,0.0,0.01770149569523113,0.007080598278092452,,,,,,,-0.00922193974479526,-0.013937124263162546,,,,0.18602531467581943,-0.10828107456468755,-0.3371997649584937,-0.15977664785937293,,0.3371997649584937
2025-11-04 11:53:20+00:00,base,,,,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139220,348160000,2,886.4307369085267,,765.143482693367,,2.1119633817206958,,0.571787976773817,,0.0,,0.0,,1.5709498833233702,,0.0004747626395781054,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759066590719716,-2.8300719714380307e-06,0.47202889911078955,6.889210479865682e-09,139219.9999981776,1.8223945517092943e-06,348160000.0,0.0,2.0,0.0,-0.20228934969742907,0,0.0,0.0029465428019982516,0.0011786171207993008,,,,,,,,,,,,0.18644709916769428,-0.10833095904606786,-0.33719977588683586,-0.15977664785937293,,0.33719977588683586
2025-11-04 11:53:20+00:00,base,,,,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139220,348160000,2,886.4307369085267,,765.143482693367,,2.1119633817206958,,0.571787976773817,,0.0,,0.0,,1.5709498833233702,,0.0004747626395781054,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.775906144513431,-2.315513430772853e-06,0.47202890036337325,5.636626776439613e-09,139219.99999850895,1.491047441959381e-06,348160000.0,0.0,2.0,0.0,-0.20228934969742907,0,0.0,0.0029465428019982516,0.0011786171207993008,,,,,,,,,,,,0.18679219557024565,-0.10837177362272928,-0.3371997848282068,-0.15977664785937293,,0.3371997848282068
2025-11-04 11:53:30+00:00,base,989.6,640.0,2.3,0.5,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139220,348160000,2,912.1433647850835,77.45663521491656,733.9542727945053,-93.9542727945053,2.158827296884024,0.14117270311597574,0.5538964315840501,-0.05389643158405011,0.0,0.0,0.0,0.0,1.1794258135352593,-1.1794258135352593,0.0003564386861508124,-0.0003564386861508124,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759057235109887,-1.8945109885315503e-06,0.47202890138821446,4.611785564545556e-09,139219.99999878005,1.2199452612549067e-06,348160000.0,0.0,2.0,0.0,-0.19749530511554775,0,0.0,0.012948555092548433,0.005179422037019373,,,,,,,-0.005592284910585112,-0.009069884300167457,,,,0.18707454717225191,-0.10840516736727043,-0.33719979214387386,-0.15977664785937293,,0.33719979214387386
2025-11-04 11:53:31+00:00,base,916.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139220,348160000,2,912.8445711877955,3.155428812204491,600.5080413773225,-600.5080413773225,2.1299496065414742,-0.12994960654147425,0.45318798947785915,-0.45318798947785915,0.0,0.0,0.0,0.0,0.9649847565288485,-0.9649847565288485,0.0002916316523052101,-0.0002916316523052101,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.775905379054445,-1.5500544447988318e-06,0.4720289022267209,3.773279133589824e-09,139219.99999900186,9.98144969344139e-07,348160000.0,0.0,2.0,0.0,-0.19585419298127216,0,0.0,0.016372474803106073,0.006548989921242429,,,,,,,-0.0036042921426368032,-0.006404055650262559,,,,0.1873055621194021,-0.10843248952140172,-0.3371997981291341,-0.15977664785937293,,0.3371997981291341
2025-11-04 11:53:31+00:00,base,,,,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139220,348160000,2,912.8445711877955,,600.5080413773225,,2.1299496065414742,,0.45318798947785915,,0.0,,0.0,,0.9649847565288485,,0.0002916316523052101,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.775905097226364,-1.268226363926317e-06,0.4720289029127716,3.087228417353316e-09,139219.99999918332,8.166825864464045e-07,348160000.0,0.0,2.0,0.0,-0.20327863000926572,0,0.0,0.0008825666188843091,0.0003530266475537237,,,,,,,,,,,,0.18749457434864492,-0.1084548440111455,-0.33719980302587954,-0.15977664785937293,,0.33719980302587954
2025-11-04 11:53:41+00:00,base,1021.2,663.6,2.5,0.7,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,935.9884491865188,85.21155081348127,613.9839937044964,49.61600629550367,2.2089894964064025,0.2910105035935975,0.5059051179388989,0.19409488206110104,0.0,0.0,0.0,0.0,0.7588715075615217,-0.7588715075615217,0.0002293413964730293,-0.0002293413964730293,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.775904866639752,-1.0376397518996328e-06,0.4720289034740858,2.5259142000244594e-09,139267.9999993318,216.00000066819484,348160000.0,0.0,2.0,0.0,-0.05601386611052511,1,0.2,0.30812709747849293,0.24325083899139716,,,,,,,-0.001693502977327264,-0.00384175432656756,,,,0.18764922071829618,-0.10847313404804414,5.4915400661579055,-0.15977664785937293,,5.4915400661579055
2025-11-04 11:53:42+00:00,base,418.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,841.8087311526062,-423.80873115260624,502.3505403036788,-502.3505403036788,1.989173224332511,-0.9891732243325111,0.41392236922273545,-0.41392236922273545,0.0,0.0,0.0,0.0,0.6208948698230631,-0.6208948698230631,0.00018764296075066033,-0.00018764296075066033,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.775904677977979,-8.489779785847418e-07,0.4720289039333429,2.066657123211968e-09,139307.27272672602,176.72727327398024,348160000.0,0.0,2.0,0.0,-0.06557997557998563,1,0.2,0.28816893003718286,0.23526757201487314,,,,,,,-0.00041437965178947237,-0.0021264947627717343,,,,0.18777574956608437,-0.10848809862335962,4.431769176844907,-0.15977664785937293,,4.431769176844907
2025-11-04 11:53:42+00:00,base,inf,,inf,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,841.8087311526062,inf,502.3505403036788,,1.989173224332511,inf,0.41392236922273545,,0.0,,0.0,,0.6208948698230631,,0.00018764296075066033,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.775904523618346,-6.946183459533017e-07,0.4720289043090987,1.6909013078603152e-09,139339.40495823039,144.5950417696149,348160000.0,0.0,2.0,0.0,-0.1170316151969037,1,0.2,0.1808232591683021,0.19232930366732084,,,,,,,,,,,,0.187879273168766,-0.10850034236762174,3.56468390377042,-0.15977664785937293,,3.56468390377042
2025-11-04 11:53:52+00:00,base,970.4,576.0,2.2,0.4,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,869.2748274112729,101.12517258872708,518.0814928601746,57.91850713982535,2.0342041861255673,0.16579581387443287,0.41094865929166574,-0.010948659291665719,0.0,0.0,0.0,0.0,0.48827654811328264,-0.48827654811328264,0.00014756388175537366,-0.00014756388175537366,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759043973241013,-5.683241011134044e-07,0.4720289046165353,1.3834647316635085e-09,139365.69496582486,118.30503417513683,348160000.0,0.0,2.0,0.0,-0.131932819324233,0,0.0,0.14973426442076962,0.05989370576830785,,,,,,,0.0008150689814944231,-0.00047784722087089194,,,,0.1879639742982057,-0.10851035997656347,2.85525049852773,-0.15977664785937293,,2.85525049852773
2025-11-04 11:53:52+00:00,base,,,,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,869.2748274112729,,518.0814928601746,,2.0342041861255673,,0.41094865929166574,,0.0,,0.0,,0.48827654811328264,,0.00014756388175537366,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759042939924465,-4.649924463251409e-07,0.4720289048680743,1.1319257198216803e-09,139387.2049720385,96.79502796148881,348160000.0,0.0,2.0,0.0,-0.1547358498643605,0,0.0,0.10215936439039842,0.04086374575615937,,,,,,,,,,,,0.1880332752222386,-0.10851855620189682,2.2748049851477754,-0.15977664785937293,,2.2748049851477754
2025-11-04 11:53:53+00:00,base,1188.0,640.0,3.0,1.0,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,937.352048740904,250.64795125909598,544.12233904538,95.87766095461996,2.2404906706424366,0.7595093293575634,0.5367654505109217,0.4632345494890783,0.0,0.0,0.0,0.0,0.3839844698754941,-0.3839844698754941,0.00011604538273966278,-0.00011604538273966278,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.775904209448365,-3.804483648117696e-07,0.47202890507387896,9.261210687228072e-10,139404.8040680315,79.19593196851201,348160000.0,0.0,2.0,0.0,-0.15789804626967374,0,0.0,0.09556194403460676,0.03822477761384271,,,,,,,0.001781916935824477,0.0008186620111093818,,,,0.1880899759784821,-0.10852526220460672,1.7998950196552994,-0.15977664785937293,,1.7998950196552994
2025-11-04 11:54:03+00:00,base,978.0,599.6,2.4,0.6,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,944.7425853334669,33.25741466653312,554.2091864916746,45.39081350832544,2.269492366889266,0.13050763311073377,0.5482626413271178,0.051737358672882205,0.0,0.0,0.0,0.0,0.31416911171631334,-0.31416911171631334,9.494622224154226e-05,-9.494622224154226e-05,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.775904140275935,-3.1127593480562155e-07,0.4720289052422646,7.577354299570516e-10,139419.20332838938,64.79667161061661,348160000.0,0.0,2.0,0.0,-0.16328937416307332,0,0.0,0.08431379501739272,0.03372551800695709,,,,,,,0.002429145731698315,0.0016865731498730365,,,,0.1881363675061011,-0.10853074893458994,1.4113323206158586,-0.15977664785937293,,1.4113323206158586
2025-11-04 11:54:03+00:00,base,,,,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,944.7425853334669,,554.2091864916746,,2.269492366889266,,0.5482626413271178,,0.0,,0.0,,0.31416911171631334,,9.494622224154226e-05,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759040836803104,-2.546803101743933e-07,0.47202890538003467,6.199653568295105e-10,139430.98454140947,53.01545859052567,348160000.0,0.0,2.0,0.0,-0.1748207591440652,0,0.0,0.06025539248545694,0.024102156994182777,,,,,,,,,,,,0.1881743242105708,-0.10853523807746793,1.0934173850382767,-0.15977664785937293,,1.0934173850382767
2025-11-04 11:54:03+00:00,base,,,,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,944.7425853334669,,554.2091864916746,,2.269492366889266,,0.5482626413271178,,0.0,,0.0,,0.31416911171631334,,9.494622224154226e-05,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759040373747994,-2.0837479919322277e-07,0.4720289054927556,5.072444131393183e-10,139440.62371569866,43.37628430133918,348160000.0,0.0,2.0,0.0,-0.18139565904496951,0,0.0,0.04653790853327909,0.018615163413311635,,,,,,,,,,,,0.18820537969599185,-0.10853891101172773,0.833305165019684,-0.15977664785937293,,0.833305165019684
2025-11-04 11:54:14+00:00,base,982.9090909090909,785.4545454545455,2.272727272727273,0.5454545454545454,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,954.254731934189,28.654358974901925,611.8419124123901,173.61263304215538,2.2702985947088314,0.002428678018441488,0.5475627863310699,-0.002108240876524503,0.0,0.0,0.0,0.0,0.23586949787970385,-0.23586949787970385,7.128300310410331e-05,-7.128300310410331e-05,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.775903999488472,-1.7048847178458004e-07,0.47202890558498184,4.150181864837066e-10,139448.51031284436,35.48968715564115,348160000.0,0.0,2.0,0.0,-0.18029175633825273,0,0.0,0.04884102613086722,0.01953641045234689,,,,,,,0.0031550284904074905,0.002659956497054931,,,,0.1882307887296806,-0.10854191613975848,0.6204860759135628,-0.15977664785937293,,0.6204860759135628
2025-11-04 11:54:14+00:00,base,,,,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,954.254731934189,,611.8419124123901,,2.2702985947088314,,0.5475627863310699,,0.0,,0.0,,0.23586949787970385,,7.128300310410331e-05,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759039684905678,-1.3949056754114508e-07,0.47202890566043965,3.395603798139746e-10,139454.9629832363,29.037016763701104,348160000.0,0.0,2.0,0.0,-0.1853437415385707,0,0.0,0.03830086172433838,0.015320344689735352,,,,,,,,,,,,0.18825157793906233,-0.10854437488038125,0.4463613666447752,-0.15977664785937293,,0.4463613666447752
2025-11-04 11:54:14+00:00,base,,,,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,954.254731934189,,611.8419124123901,,2.2702985947088314,,0.5475627863310699,,0.0,,0.0,,0.23586949787970385,,7.128300310410331e-05,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759039431286463,-1.141286460892843e-07,0.47202890572217787,2.7782215417104794e-10,139460.2424408297,23.757559170306195,348160000.0,0.0,2.0,0.0,-0.18842329639106414,0,0.0,0.031875859837523335,0.012750343935009335,,,,,,,,,,,,0.18826858729205745,-0.10854638657791216,0.3038956954251438,-0.15977664785937293,,0.3038956954251438
2025-11-04 11:54:24+00:00,base,1039.0,663.6,2.6,0.7,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,975.3755917404982,63.62440825950182,624.7414563837616,38.85854361623842,2.3524692848019964,0.24753071519800374,0.5855543473072606,0.11444565269273932,0.0,0.0,0.0,0.0,0.17708430891277455,-0.17708430891277455,5.3517311290310304e-05,-5.3517311290310304e-05,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759039223779833,-9.337798312358814e-08,0.47202890577269097,2.2730906046319888e-10,139464.56199704247,19.438002957525896,348160000.0,0.0,2.0,0.0,-0.190875083735225,0,0.0,0.02676059511036705,0.010704238044146821,,,,,,,0.003700001230983174,0.003390745848337733,,,,0.18828250403539,-0.10854803251225563,0.1873328735181012,-0.15977664785937293,,0.18828250403539
2025-11-04 11:54:25+00:00,base,,,,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,888.5800296058621,,511.1521006776231,,2.1065657784743603,,0.4790899205241223,,0.0,,0.0,,0.14488716183772463,,4.378689105570843e-05,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759038915092282,-6.250922801598335e-08,0.4720289058478344,1.5216561344288948e-10,139470.98778314414,13.012216855859151,348160000.0,0.0,2.0,0.0,-0.19751005895309487,0,0.0,0.012917773554755312,0.005167109421902125,,,,,,,,,,,,0.18830320662896685,-0.10855048100968588,0.013933634317269405,-0.15977664785937293,,0.18830320662896685
2025-11-04 11:54:25+00:00,base,498.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,888.5800296058621,-390.58002960586214,511.1521006776231,-511.1521006776231,2.1065657784743603,-1.1065657784743603,0.4790899205241223,-0.4790899205241223,0.0,0.0,0.0,0.0,0.14488716183772463,-0.14488716183772463,4.378689105570843e-05,-4.378689105570843e-05,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.775903905400168,-7.640016796983673e-08,0.47202890581401985,1.8598017570425895e-10,139468.0961793984,15.903820601612097,348160000.0,0.0,2.0,0.0,-0.18419933221940427,0,0.0,0.04068848993267492,0.016275395973069966,,,,,,,0.003998487427737249,0.003791005380332596,,,,0.18829389046175302,-0.10854937918548051,0.09196329195772225,-0.15977664785937293,,0.18829389046175302
2025-11-04 11:54:35+00:00,base,970.4,576.0,2.2,0.4,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,906.0561397871344,64.3438602128656,525.0031082998784,50.99689170012164,2.1265226024895454,0.07347739751045479,0.46219692779081467,-0.06219692779081465,0.0,0.0,0.0,0.0,0.11394038940636597,-0.11394038940636597,3.4434351218566826e-05,-3.4434351218566826e-05,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759038801439138,-5.114391354865688e-08,0.47202890587550084,1.2449918873613797e-10,139473.3536407543,10.646359245700296,348160000.0,0.0,2.0,0.0,-0.19696903260484505,0,0.0,0.014046539066273062,0.005618615626509225,,,,,,,0.00428538192753,0.004175720852832513,,,,0.18831082894756926,-0.1085513825010665,-0.04990881284302971,-0.15977664785937293,,0.18831082894756926
2025-11-04 11:54:36+00:00,base,418.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,817.3186598258371,-399.31865982583713,429.54799769990046,-429.54799769990046,1.9217003111278097,-0.9217003111278097,0.3781611227379392,-0.3781611227379392,0.0,0.0,0.0,0.0,0.09322395496884488,-0.09322395496884488,2.817356008791831e-05,-2.817356008791831e-05,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.77590387084502,-4.184501989357159e-08,0.472028905898137,1.0186301802050934e-10,139475.28934243534,8.710657564661233,348160000.0,0.0,2.0,0.0,-0.19660595640707207,0,0.0,0.014804039863461413,0.005921615945384566,,,,,,,0.00447743527036647,0.0044332576567374165,,,,0.18831706539006213,-0.1085521200850878,-0.1021435423378199,-0.15977664785937293,,0.18831706539006213
2025-11-04 11:54:36+00:00,base,inf,,inf,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,817.3186598258371,inf,429.54799769990046,,1.9217003111278097,inf,0.3781611227379392,,0.0,,0.0,,0.09322395496884488,,2.817356008791831e-05,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759038632368345,-3.423683425651802e-08,0.4720289059166575,8.334249956831741e-11,139476.87309835618,7.126901643816382,348160000.0,0.0,2.0,0.0,-0.20131088581180756,0,0.0,0.0049879522304448354,0.0019951808921779344,,,,,,,,,,,,0.18832216793386578,-0.10855272356341672,-0.14488104828795997,-0.15977664785937293,,0.18832216793386578
2025-11-04 11:54:46+00:00,base,1021.2,663.6,2.5,0.7,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,860.8661305426486,160.3338694573514,479.53968751157225,184.06031248842777,2.045220633022841,0.45477936697715915,0.44690340720168037,0.2530965927983196,0.0,0.0,0.0,0.0,0.07331204225705278,-0.07331204225705278,2.2155906476906633e-05,-2.2155906476906633e-05,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.775903857011955,-2.8011954977813502e-08,0.4720289059318107,6.81893430609648e-11,139478.16889865504,5.831101344956551,348160000.0,0.0,2.0,0.0,-0.20064921123364837,0,0.0,0.0063684311037755644,0.002547372441510226,,,,,,,0.004662030230956863,0.00468079303136446,,,,0.18832634274251364,-0.10855321731857755,-0.1798480986104449,-0.15977664785937293,,0.18832634274251364
2025-11-04 11:54:46+00:00,base,,,,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,860.8661305426486,,479.53968751157225,,2.045220633022841,,0.44690340720168037,,0.0,,0.0,,0.07331204225705278,,2.2155906476906633e-05,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759038519188723,-2.2918872133459445e-08,0.4720289059442087,5.5791316011521985e-11,139479.22909889958,4.770901100418996,348160000.0,0.0,2.0,0.0,-0.20046894228627204,0,0.0,0.006744533619400274,0.0026978134477601097,,,,,,,,,,,,0.18832975849490832,-0.1085536212997439,-0.2084575034201791,-0.15977664785937293,,0.2084575034201791
2025-11-04 11:54:47+00:00,base,916.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,872.6422968345101,43.35770316548985,377.1137348391976,-377.1137348391976,2.0355618570373797,-0.035561857037379685,0.3514483105178263,-0.3514483105178263,0.0,0.0,0.0,0.0,0.05765315944486674,-0.05765315944486674,1.742357693814988e-05,-1.742357693814988e-05,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759038477518043,-1.8751804109484738e-08,0.47202890595435254,4.5647485791278086e-11,139480.0965354633,3.9034645367064513,348160000.0,0.0,2.0,0.0,-0.19970383162515476,0,0.0,0.008340815444781829,0.003336326177912732,,,,,,,0.004807197141712416,0.004875456772576017,,,,0.18833255320157552,-0.10855395182946022,-0.2318651982645071,-0.15977664785937293,,0.2318651982645071
2025-11-04 11:54:57+00:00,base,982.2,651.8,2.3,0.6,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,892.5618792282355,89.63812077176453,427.05669214116165,224.7433078588383,2.0836415193942197,0.2163584806057801,0.3966395267873124,0.20336047321268758,0.0,0.0,0.0,0.0,0.04717076681852733,-0.04717076681852733,1.4255653858486264e-05,-1.4255653858486264e-05,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759038443423854,-1.5342385140115766e-08,0.47202890596265207,3.73479580595415e-11,139480.80625628814,3.193743711861316,348160000.0,0.0,2.0,0.0,-0.2010494251797469,0,0.0,0.005533448295552268,0.0022133793182209072,,,,,,,0.004904374991061174,0.005005768863800283,,,,0.18833483977954116,-0.1085542222638511,-0.25101694859139895,-0.15977664785937293,,0.25101694859139895
2025-11-04 11:54:58+00:00,base,690.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,855.7324466412836,-165.73244664128356,349.4100208427686,-349.4100208427686,2.0684339704134524,-0.06843397041345245,0.3245232491896192,-0.3245232491896192,0.0,0.0,0.0,0.0,0.03859426376061327,-0.03859426376061327,1.1663716793306942e-05,-1.1663716793306942e-05,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759038415528607,-1.255286052881388e-08,0.4720289059694426,3.055744546287542e-11,139481.386936963,2.6130630369880237,348160000.0,0.0,2.0,0.0,-0.20155758027675247,0,0.0,0.004473263426816444,0.0017893053707265776,,,,,,,0.00498388414052834,0.005112387847529228,,,,0.18833671061605853,-0.10855444352802386,-0.26668656249521955,-0.15977664785937293,,0.26668656249521955
2025-11-04 11:54:58+00:00,base,inf,,inf,,,,,,0.004859013,0.000743695,0.002955372,3.775903829,0.472028906,139484,348160000,2,855.7324466412836,inf,349.4100208427686,,2.0684339704134524,inf,0.3245232491896192,,0.0,,0.0,,0.03859426376061327,,1.1663716793306942e-05,,0.004859013,0.0,0.000743695,0.0,0.002955372,0.0,3.7759038392705224,-1.0270522210475974e-08,0.47202890597499847,2.500155638074375e-11,139481.86203933335,2.1379606666450854,348160000.0,0.0,2.0,0.0,-0.20178729882932323,0,0.0,0.00399399216704054,0.0015975968668162162,,,,,,,,,,,,0.1883382413004818,-0.10855462456284033,-0.27950715568904044,-0.15977664785937293,,0.27950715568904044
